# Rooftop PV data for 2010 calendar year
# Derived from original 1MW trace files at:
# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios
#
# Copyright (C) 2012 Australian Energy Market Operator Limited

# Region (based off capital city)
# QLD,NSW,VIC,SA,Tas

0.3029406436,0.2937521777,0.1403036011,0.1216087485,0.1334129141
0.4400392996,0.4277781596,0.2245506955,0.2514700338,0.2986169598
0.5336069236,0.4937736328,0.2744159819,0.3386523957,0.40187978
0.5785814938,0.3815860218,0.259732834,0.3676869276,0.4628669302
0.575701021,0.4303429371,0.1631433153,0.3837096032,0.4551959671
0.517532568,0.442709855,0.1831491469,0.330773051,0.3854520932
0.4219650866,0.2976060708,0.2000257511,0.2388884664,0.2957266656
0.2771804103,0.1976277546,0.1776361012,0.2052602297,0.1998730751
0.055851135,0.0338263817,0.0373776361,0.1221253704,0.0768421579
0,0,0,0.0164293347,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1126413373,0.091706389,0.0164732312,0,0
0.2954272124,0.2783792598,0.1212481216,0.0607699786,0.0964133116
0.4312408195,0.415200415,0.1960487243,0.1091824771,0.2042965796
0.5227186328,0.4345409714,0.2384252504,0.1688861921,0.2721437637
0.5657413565,0.3908107204,0.2223714961,0.1657745939,0.2963649769
0.473015618,0.4172012044,0.2188427516,0.1446414198,0.2914016327
0.3410407376,0.3447307993,0.2503250628,0.1495634305,0.2098016346
0.3500914084,0.2297793562,0.1910575135,0.1308998606,0.1538054288
0.2650959531,0.1360659095,0.107679928,0.1106394749,0.1414534381
0.0536612689,0.0194273837,0.0129516961,0.0572060611,0.0644484863
0,0,0,0.003428361,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0854497023,0.0908506988,0.0159947178,0,0
0.2688595401,0.2654066166,0.1489372876,0.0839801312,0.1216447361
0.3493046729,0.3892335718,0.2394668141,0.1712558771,0.1917230862
0.3968505904,0.4332309107,0.2905959421,0.2516024569,0.2898228121
0.3922670708,0.4712014201,0.2822389692,0.2180259856,0.2945391586
0.2810630428,0.4759683348,0.3262132401,0.2123685969,0.1980353279
0.3075939485,0.3758311724,0.3350711486,0.2656062825,0.1973979522
0.2661900294,0.2808755454,0.2462869581,0.2527963283,0.2030702453
0.1618740421,0.1892191493,0.176840307,0.2243886562,0.174561657
0.0249293064,0.0335423085,0.0367951608,0.1268588588,0.0927573479
0,0,0,0.0174671017,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.078188819,0.0830219816,0.0188943118,0,0
0.1689791132,0.2378696575,0.1795648328,0.1392719222,0.1513059804
0.2828123156,0.361042729,0.3554484696,0.3295157198,0.3326306032
0.3277608279,0.3826656867,0.4522827857,0.4484703316,0.4511705593
0.2975868085,0.2738881473,0.4740647352,0.5124206996,0.5119004202
0.2940661315,0.2380725342,0.3155382249,0.5456420363,0.5315339316
0.245580879,0.2272647246,0.3079716998,0.5482153433,0.4493246257
0.1771429219,0.2327156411,0.3777313547,0.4915012941,0.3399444019
0.1054819907,0.1414659158,0.2882860005,0.3785891298,0.2391424368
0.0129662685,0.0191457061,0.0596933121,0.1865051675,0.0824901254
0,0,0,0.0251638228,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0922809867,0.0600160224,0.0154056486,0,0
0.2333143732,0.220671155,0.1831133426,0.1413244798,0.1370020996
0.3349622777,0.3459193174,0.3452700157,0.3263131452,0.3080028729
0.336363338,0.4246015414,0.4726589725,0.4459204136,0.3884860016
0.3121785389,0.3665291146,0.4880305018,0.5446440479,0.4245224065
0.3402047418,0.3920571815,0.4435123626,0.5817912987,0.49024251
0.2988300934,0.2887802459,0.4157587166,0.5495265037,0.4617743863
0.1592871672,0.174975125,0.3164208566,0.4846790983,0.390181538
0.1210194815,0.1105603166,0.2300998694,0.360558439,0.2290779817
0.0247750113,0.0147970507,0.0495885081,0.1757276494,0.1008969049
0,0,0,0.0242468705,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1048200299,0.0917638733,0.0164055109,0,0
0.2414922817,0.2517433975,0.1838005899,0.1445346214,0.1016100874
0.3316777284,0.3493049277,0.3714276992,0.3383185864,0.2095076232
0.3549728095,0.4616964856,0.4644866912,0.4767732691,0.2920579543
0.3501187157,0.4367635951,0.4819515545,0.5648377061,0.3574985481
0.3720163062,0.35170031,0.4752877503,0.5811962547,0.3698701863
0.2460663419,0.1976479352,0.4589861203,0.5700967938,0.3240717582
0.1511954641,0.1568337885,0.363273239,0.5070892092,0.2642049859
0.1313264661,0.1244641747,0.2419676038,0.3840184757,0.2051802981
0.0234811919,0.019243353,0.0483547355,0.1742663522,0.1043322548
0,0,0,0.0207330329,0.009020305
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0663285315,0.0307815188,0.0083287022,0,0
0.1945462323,0.0974069647,0.1183899211,0.1341999467,0.1297942572
0.217610897,0.1402885582,0.2140313722,0.3200992357,0.2551636066
0.2273949382,0.164265008,0.2823335831,0.4612675595,0.3651248363
0.3842895942,0.1889077252,0.3185864471,0.5355875138,0.4191965183
0.3347182969,0.1969339682,0.3518732281,0.5426582178,0.4154812611
0.285382235,0.1170006967,0.2501175277,0.4708720156,0.3998780694
0.2357163438,0.070210172,0.1684272785,0.3775665486,0.3385491923
0.1303403696,0.0597607371,0.0943698005,0.2365127621,0.2364544655
0.0184530347,0.0066488036,0.0111607994,0.1015246574,0.1061228245
0,0,0,0.0111807893,0.0130691027
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0780722722,0.0768502182,0.0254869935,0,0
0.1733671269,0.1451397119,0.0997088634,0.0507332214,0.0530848606
0.2444223717,0.2343840613,0.1539045208,0.1152951432,0.0719693795
0.2656105081,0.1999353816,0.1845617139,0.1366427912,0.0757478364
0.3336675909,0.1914740315,0.2247148119,0.1421413754,0.1328384573
0.4044129247,0.1677822512,0.2750293526,0.1515086738,0.1668469548
0.388701417,0.153728567,0.2719322033,0.1562490757,0.2259243168
0.2874122553,0.122157312,0.1838208412,0.1569973521,0.2807365241
0.1693242917,0.0515242178,0.0767380019,0.1613334337,0.2319011468
0.0273576205,0.0013726577,0.0050885611,0.0434040516,0.0983364321
0,0,0,0,0.0131036263
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0767388555,0.089966878,0.0212867167,0,0
0.1973206886,0.2012345876,0.0903377388,0.0828474496,0.0990271369
0.3223613022,0.3512074128,0.2028782649,0.1764054148,0.2635715865
0.4782254204,0.472895066,0.3528145075,0.2330738898,0.4128994801
0.5298278089,0.475915437,0.4875618063,0.4076835101,0.4656807393
0.5250365397,0.3884491254,0.4894437169,0.5430962458,0.4970688625
0.4841334328,0.3311505961,0.3972529376,0.4484381717,0.4110883974
0.3797442691,0.338540537,0.312684091,0.2470686006,0.2111212948
0.2486232323,0.2120896383,0.2174403912,0.2853512502,0.146161832
0.048755791,0.0322994708,0.0431536648,0.1872326345,0.1097888693
0,0,0,0.0282373107,0.0180832966
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1004135615,0.0642704097,0.0156481779,0,0
0.2591208326,0.2085636808,0.1337785101,0.1121202056,0.1310325204
0.3520871608,0.239730864,0.1908567829,0.2517068476,0.2204746958
0.2913405784,0.3473246247,0.2994013594,0.3708939736,0.2712362343
0.2188295517,0.3198790901,0.4427914172,0.392408939,0.2694024634
0.2369730145,0.3316330971,0.5388573188,0.460825232,0.2701013546
0.2153804447,0.3070769122,0.5163832616,0.444595667,0.311353715
0.1801113849,0.2995105434,0.4318646381,0.3415543527,0.3368770459
0.1567334895,0.2209283054,0.2775938123,0.2448665941,0.2159377502
0.0311683081,0.0420303674,0.0536020844,0.1020489152,0.0913998194
0,0,0,0.0088754327,0.0136190235
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1113257685,0.1204645834,0.0185566825,0,0
0.2865646584,0.298954964,0.1189341458,0.1034126148,0.158148238
0.425516462,0.4353735762,0.2643666502,0.2510438723,0.3257817963
0.5090207253,0.5213518705,0.4513509029,0.4156020658,0.3435522994
0.5468245441,0.5631563981,0.50446336,0.5353336742,0.4475002107
0.5533474167,0.5585775303,0.4980680067,0.4731395457,0.4662140299
0.496562533,0.5124081722,0.3720569468,0.4327484456,0.4272973884
0.3821722976,0.4184004244,0.3720146622,0.3555697008,0.3260839943
0.2699796744,0.2723122218,0.2183082799,0.2565817363,0.2251192352
0.0576595736,0.0530355193,0.031758814,0.1699747269,0.0957912563
0,0,0,0.0316005471,0.0171210581
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1256735181,0.106683338,0.0185383754,0,0
0.32300579,0.2438160702,0.2023729551,0.1301515843,0.1547922502
0.4554718446,0.2738233246,0.3053910391,0.2725471432,0.3289137086
0.5547133166,0.4730054481,0.426042315,0.3919057313,0.4387659413
0.6025999504,0.5881345421,0.4418509479,0.4650813439,0.4209605872
0.5981060273,0.5804246155,0.4544263428,0.5184272037,0.4252407114
0.5349785348,0.5293660357,0.4654637748,0.5239351435,0.3593479902
0.4472311115,0.4138787351,0.4196212021,0.4674389905,0.3601065258
0.3042565694,0.2437518591,0.2952443393,0.3424051279,0.2397800464
0.0628154219,0.0433796122,0.0612499062,0.164945144,0.113180597
0,0,0,0.0230364376,0.0135836579
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1271093818,0.0769954119,0.0170031666,0,0
0.3276885439,0.2614585471,0.1406138507,0.0831943637,0.1250809515
0.4748339622,0.4242045024,0.1947042015,0.1347093456,0.2429463419
0.5675684462,0.4991981005,0.3051540181,0.1849516901,0.3102134557
0.610347903,0.5366738781,0.3807364822,0.2226451431,0.3801659679
0.604258199,0.4418382648,0.3431481679,0.2263043193,0.3746466449
0.5499836227,0.4694379062,0.2590883574,0.1889672048,0.3512665338
0.4468381007,0.3844727724,0.1591936683,0.1369397284,0.279544573
0.2977849202,0.2129739178,0.1294369279,0.1505256475,0.1900668449
0.0610535841,0.0344640445,0.0248616989,0.0959887883,0.0944301025
0,0,0,0.0132634431,0.0100401997
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1295352686,0.1160650482,0.0196854077,0,0
0.2966721036,0.3196548097,0.1625654249,0.0485354284,0.0816329545
0.422791266,0.4564822331,0.2437714255,0.068214838,0.1709734071
0.4950966848,0.5406396821,0.3537245189,0.1331056506,0.174573352
0.5087160616,0.5536286839,0.3810878823,0.207948418,0.1727465981
0.4863894076,0.5590820466,0.3737107471,0.22451506,0.142146248
0.4541148687,0.5275925844,0.3309423183,0.2034298677,0.1894327437
0.3678600653,0.4339641411,0.2581342792,0.2363292616,0.2468992409
0.2707514176,0.2874400671,0.1518209074,0.2748846683,0.2492513327
0.0578435141,0.0570904546,0.0252485145,0.1843323973,0.1277867693
0,0,0,0.03253554,0.0122799731
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1014046555,0.1212372577,0.0197942786,0,0
0.2447586262,0.2835289954,0.1906741974,0.104537695,0.0813387325
0.3671777401,0.4344756901,0.307355899,0.2005325541,0.1221246976
0.4777388866,0.498615002,0.3774264514,0.3413577818,0.223376919
0.4905817012,0.4788099847,0.5001326649,0.4505758584,0.4139169422
0.421651499,0.4275480696,0.4462025423,0.4036843334,0.39726939
0.243582271,0.3928972776,0.4374645213,0.360402283,0.3347707822
0.1253642854,0.3469448615,0.3680410376,0.4214926566,0.2898752056
0.1770649266,0.1952944431,0.235801819,0.3437317663,0.2368925589
0.0452062003,0.029719726,0.0429244609,0.1845278847,0.1078635502
0,0,0,0.0317577006,0.015727439
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1213254123,0.1227298616,0.020863222,0,0
0.3187929713,0.3294800356,0.1915710859,0.1303405881,0.1189815581
0.4357843598,0.4713197521,0.3258456389,0.2621601871,0.2368633215
0.5347258086,0.5596110243,0.4272724586,0.3068873688,0.3200103299
0.5828967595,0.5990580847,0.4638462648,0.3206167175,0.3320234005
0.5512063824,0.5773073163,0.5207353421,0.3811233978,0.3915568662
0.4549887019,0.4310867164,0.4937859147,0.4192440441,0.2806151303
0.3757095725,0.3615662029,0.3799043977,0.3705955918,0.2423377358
0.2632281702,0.281751875,0.2434266678,0.2923466278,0.161401778
0.0524903037,0.0587038366,0.0487041915,0.1762657686,0.0777828075
0,0,0,0.031227372,0.0091376055
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1370458441,0.1265690779,0.0205798661,0,0
0.3460215514,0.3347948856,0.1959636689,0.0960676059,0.1512217766
0.4894836983,0.470265313,0.3739135839,0.2594924642,0.28649536
0.577942539,0.5600482718,0.4780341475,0.4527255836,0.4458792883
0.6126220826,0.5891282864,0.5570429655,0.4961319741,0.4912014973
0.6100127194,0.545996728,0.567453742,0.4842082225,0.4746996643
0.5563394389,0.5016200846,0.4651068663,0.4367870053,0.4433945755
0.4508408496,0.3544904381,0.369854904,0.3473353936,0.2833576002
0.2908815304,0.2571469201,0.2847169154,0.2918544267,0.1906003693
0.0559271492,0.0559060643,0.0627658358,0.1353448043,0.0899619232
0,0,0,0.0147864288,0.0064474122
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1339777898,0.1257496211,0.0203509457,0,0
0.3380278333,0.3276627066,0.2349071986,0.1327446687,0.138483852
0.4779170087,0.4610088146,0.4172362497,0.2799155411,0.2671458024
0.5575041929,0.5404011835,0.5289471539,0.3492213045,0.272396375
0.5602458091,0.5831383018,0.5885701535,0.4303011985,0.2972100553
0.5678804275,0.5784585308,0.5981951805,0.3845774042,0.2862289486
0.5262186063,0.5298751386,0.553958291,0.3299031863,0.2216972877
0.4099720106,0.4329054213,0.4512368477,0.278915489,0.1799853151
0.2876749764,0.290482912,0.3222023532,0.2413171399,0.1893389501
0.0618012149,0.0583275897,0.071474533,0.0907455743,0.0516368366
0,0,0,0.0049516253,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1217601872,0.1168580561,0.0211193601,0,0
0.2578704086,0.2992199115,0.2125656658,0.0664233241,0.0713720707
0.4061568432,0.4307286627,0.3493103885,0.1733481616,0.2256113594
0.4144709312,0.4838832785,0.4867783248,0.2647959221,0.3056722998
0.3785800505,0.4498943202,0.564456553,0.3412640538,0.352472051
0.4727757422,0.4921839478,0.5567383863,0.3899850809,0.4239266649
0.4084902779,0.4633658231,0.5330038897,0.425768374,0.4357353074
0.2346840212,0.3575970355,0.458583849,0.3220530779,0.3267718923
0.1523753889,0.2250832266,0.3241751516,0.288856678,0.247768177
0.029510363,0.0424573717,0.0716956769,0.1796903668,0.1206375655
0,0,0,0.0293591233,0.0104003813
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0297955189,0.0251486706,0,0,0
0.1217223318,0.0884685104,0.0449889085,0.1140743229,0.1751454698
0.1937718118,0.0777037681,0.0885606164,0.2580062302,0.3545916469
0.192584034,0.0720511367,0.0944112913,0.3525217345,0.4482582785
0.2060893626,0.103907581,0.1043951709,0.4010979561,0.4401590458
0.2109664623,0.0869931365,0.0968848633,0.4413738309,0.4650202076
0.1829931071,0.0884889509,0.1032824847,0.4533381692,0.4376366752
0.1375366435,0.0677220045,0.1149070417,0.4382527739,0.3881192474
0.0756050675,0.0322470775,0.1633228227,0.3857343003,0.2607526315
0.0076947087,0.0017180248,0.0689262095,0.2140450386,0.1116457495
0,0,0.0024624581,0.0357367043,0.014613353
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0182746449,0.0415991588,0.0114841752,0,0
0.0807729453,0.1344812696,0.116655942,0.1439500681,0.0819696994
0.1235283074,0.2128396859,0.1996229937,0.2682163928,0.1740466808
0.1779202873,0.3962380929,0.2823541584,0.3449082679,0.1411387733
0.232577469,0.4708617124,0.3134977063,0.3436810328,0.0861291315
0.2325467349,0.4715862284,0.2993342872,0.3297418709,0.2474173513
0.1783271302,0.4290645233,0.2863781682,0.4176559992,0.3192045466
0.1982542944,0.2955649201,0.23756206,0.3961735377,0.3058500633
0.2033256686,0.2483454037,0.1560615248,0.3106266867,0.2479265268
0.0433708006,0.0583954701,0.0380587757,0.1675794,0.1147509972
0,0,0,0.0238053513,0.0149579335
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1353920575,0.1285406665,0.0403928261,0.0077133515,0
0.3206159559,0.3321204905,0.2200762974,0.137943908,0.1108306336
0.465623731,0.4748762863,0.3523704375,0.2422289673,0.2462164887
0.5593386003,0.5573422298,0.4504979191,0.3805493352,0.3723789907
0.5761233024,0.5938264034,0.4533614497,0.5222050447,0.400952603
0.5483312639,0.5674172677,0.4757655184,0.5670802994,0.3187397886
0.5243859837,0.4366863888,0.433448126,0.4473342448,0.3374973469
0.4332258631,0.2758138708,0.2866069266,0.2695258334,0.2191482526
0.2788825646,0.1407650968,0.1928647375,0.2683053055,0.1809920179
0.05332248,0.0193237698,0.080121326,0.1871776016,0.1126989982
0,0,0.0019570489,0.0299611839,0.0115806141
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1386168164,0.1373360676,0.050944323,0.0057001252,0
0.3479030772,0.336929754,0.1861102076,0.0921707561,0.1330803092
0.4974570698,0.4702185306,0.2780900496,0.2095089465,0.3205104067
0.5868875503,0.5594306215,0.3685834478,0.4004839946,0.4429078309
0.6249880012,0.5948889454,0.3262308992,0.3578900282,0.4300024344
0.6095882963,0.5722575666,0.3395351781,0.3818040868,0.5081018948
0.5548482467,0.5313810433,0.3272230497,0.4703825661,0.5211179257
0.4413077499,0.4432866853,0.2565820593,0.4410450089,0.4281635177
0.2885405996,0.2997063875,0.2177525849,0.3868062393,0.2984939288
0.0561620276,0.0606144246,0.0748890603,0.2335686705,0.126528765
0,0,0,0.0378481386,0.0149459111
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1564933103,0.1410355481,0.0322367118,0.0011347642,0
0.3225645898,0.3406075251,0.1566576252,0.0511312301,0.0543256265
0.4353599367,0.4742243901,0.250154142,0.0881956563,0.116458252
0.4982778948,0.5660581313,0.2746333996,0.1421515221,0.1974449659
0.5428676643,0.6106543158,0.46354768,0.2585957708,0.2794358098
0.5172846606,0.5998301476,0.5391923559,0.3375563798,0.2360944944
0.4671149232,0.5458606615,0.4586914238,0.4267419415,0.2828149537
0.371784105,0.4457329779,0.311987285,0.3982056299,0.291470633
0.2554288156,0.2998011754,0.1738614252,0.282004902,0.2190951575
0.0515953564,0.0609827215,0.0730108759,0.1518469545,0.1241966716
0,0,0.0022128651,0.0212883447,0.0133237256
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1481831488,0.1045819511,0.0441745479,0.0065485444,0.0021824376
0.3136383188,0.2845678404,0.1105344022,0.0716289111,0.1223646783
0.460670046,0.4453973981,0.2349535335,0.1613654216,0.2182348757
0.5508770886,0.5452690015,0.347192915,0.2624403393,0.3303533591
0.5755860805,0.5854392019,0.3272599881,0.3800483633,0.3926510473
0.5384929651,0.5765260804,0.2941212844,0.3951867278,0.3968551542
0.4901729842,0.5308964019,0.2908078515,0.3454224821,0.3071575607
0.3811208777,0.4382055945,0.2272365009,0.36805926,0.2924714883
0.2498249315,0.2743938867,0.1945564482,0.3233804042,0.2340209766
0.0481686129,0.0512887463,0.098577384,0.184490961,0.1123232389
0,0,0.0047700992,0.0273471217,0.0135683843
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1655558857,0.1446610329,0.0538158407,0.0084567264,0.0225589841
0.3440598886,0.3454958295,0.2367270593,0.1516846073,0.1691356599
0.4229620704,0.4807468687,0.4020547584,0.3673978326,0.3280026707
0.4866599818,0.5454371736,0.4975834342,0.4722968534,0.3968450965
0.518344469,0.5764481097,0.4700770157,0.443453217,0.4745109076
0.5326684809,0.5961731687,0.4009892172,0.3719598934,0.5626097991
0.5490646342,0.5577672465,0.4863817238,0.4506817969,0.5112295969
0.4713256002,0.4573732394,0.4550382554,0.4738940132,0.4551657941
0.3172880362,0.3078821508,0.3382363422,0.4022491769,0.3412067567
0.0645147206,0.0623540886,0.1441458354,0.2513811212,0.1425716875
0,0,0.0078451341,0.0454811333,0.0146210951
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1651930379,0.1563575557,0.0752085444,0.0123498271,0.0267604479
0.3564124213,0.3609106375,0.2733037818,0.1821658183,0.1959468406
0.4922383434,0.5018225027,0.3508677927,0.3567532535,0.3611967307
0.5793883975,0.5878792263,0.4682521326,0.4696848513,0.4495959489
0.6086660952,0.6207446421,0.5455800947,0.5103120772,0.4874532602
0.5926916879,0.6032685027,0.469700666,0.5414478365,0.5008126555
0.5539512112,0.5435949246,0.4451070292,0.5722958766,0.4405239288
0.4647291942,0.4467079174,0.4109889738,0.5020476738,0.3825115105
0.3186560779,0.3100072347,0.3150589987,0.3189578176,0.258278912
0.0665903423,0.0642698746,0.1420341943,0.1424468083,0.0952052215
0,0,0.0088007027,0.0175814309,0.0049785944
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1432389588,0.1290653634,0.0670199001,0.0122375426,0.0154622907
0.2914096141,0.3330861041,0.1697718013,0.0877359591,0.0578264449
0.3922800997,0.4768492509,0.2800257476,0.099187459,0.0963227926
0.4621744456,0.5576388242,0.2907735053,0.3081271583,0.3022328099
0.4352830123,0.5574110274,0.260192781,0.4264855223,0.3745937837
0.4427885903,0.4522481181,0.2119871273,0.4445781252,0.3998167878
0.4381913278,0.4164221089,0.2078947492,0.4306810979,0.4172556215
0.3727928684,0.4085012028,0.2139565235,0.3606399566,0.3310679216
0.2829693771,0.291700478,0.1471866052,0.2913500152,0.2207324529
0.0608417117,0.0584234478,0.0370882843,0.1434093865,0.0981656388
0,0,0,0.0188522814,0.0083228639
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.1561384404,0.1252084127,0.057785172,0.0112225456,0.0294774227
0.3305260033,0.2768277957,0.2383905802,0.1971540461,0.1988839147
0.4229297657,0.4376182152,0.286486877,0.3707598308,0.3095692969
0.5327793164,0.5245700731,0.4607131493,0.3963565223,0.3685879501
0.5309552609,0.5663654276,0.5810107569,0.4247805323,0.4661146226
0.4820197058,0.5472427305,0.520019743,0.3409015241,0.3997164449
0.4808776186,0.5176612572,0.4697107106,0.4854653818,0.3105741285
